,본문,날짜,리트윗,하트
171,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=…",2016년 11월 16일,5,4
172,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=…",2016년 11월 16일,1,1
173,"치아 미백에 관한 Q&A - 히어로클럽
 http://naver.me/xr1lHRb3",2016년 11월 16일,,
174,"치아 미백에 관한 Q&A - 히어로클럽
 http://naver.me/xr1lHRb3",2016년 11월 16일,,
175,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=0…",2016년 11월 16일,,
176,치아미백맥주 치아미백커피 만들어달라~,2016년 11월 15일,1,
177,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=…",2016년 11월 16일,,1
178,"￼￼￼
￼￼
치아 미백에 관한 Q&A    |   CEO 헬스
작성자  쿵이2016-11-16 00:58:45",2016년 11월 16일,,
179,,,,
180,"치아 미백에 관한 Q&A - 히어로클럽
 http://naver.me/xr1lHRb3",2016년 11월 16일,,
181,"치아 미백에 관한 Q&A - 히어로클럽
 http://naver.me/xr1lHRb3",2016년 11월 16일,,
182,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=0…",2016년 11월 16일,,
183,치아미백맥주 치아미백커피 만들어달라~,2016년 11월 15일,1,
184,치아미백제에요? 써보시구 후기좀...,2016년 11월 15일,,
185,"@Ladies_con
 님과 
@d_antek
 님에게 보내는 답글",2016년 11월 15일,,
186,"여성으로서의 사생활? 남자는 안 하는 사생활 말하는 거냐. 네일아트? 파마? 피부관리? 메이크업숍? 찜질방? 쇼핑? 치아미백? 친구 만나 수다떨기? 연애? 원나잇? 출산? 낙태? 
대체 뭐. 
근데 이 중에 출산 빼고 대통령 직무보다 중헌 게 뭣인디",2016년 11월 15일,,
187,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 14일,,
188,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 13일,,
189,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 12일,,
190,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 12일,,
191,셀프치아미백제 닥터덴티 7day화이트닝 프로그램 http://blog.naver.com/hanmail78/220857822316…,2016년 11월 10일,,
192,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 9일,,
193,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 8일,,
194,#NaturalDentist #가글제품 #치아미백  https://lherb.org/threads/68919/,2016년 11월 8일,,1
195,"@beyourbasil
 님에게 보내는 답글",2016년 11월 8일,,
196,치아 미백 하는데 돈 얼마드나 봤더니 이것도 수십이네 으아악,2016년 11월 7일,,
197,"치아 미백시 치아에는 손상이 없나요?
치아 미백은 치아 미백제의 주성분인 과산화수소가 ... http://hero.ceo/bbs_detail.php?bbs_num=665&b_category=&id=&tb=board_qna&pg=1&links_number=0…",2016년 11월 16일,,
198,치아미백맥주 치아미백커피 만들어달라~,2016년 11월 15일,1,
199,치아미백제에요? 써보시구 후기좀...,2016년 11월 15일,,
200,"@Ladies_con
 님과 
@d_antek
 님에게 보내는 답글",2016년 11월 15일,,
201,"[#안양이_알림]

#첫인상 의 기본!
깔끔한 #이미지 를 남기고 싶다면?

#하루세번_새하얗게~
#양치 #치아 #미백 #칫솔 #치약 #상추 #바나나",2016년 11월 4일,1,1
202,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 4일,,
203,"오랜만에 미백트레이끼고 잘라니까
벌써 불편한데 더중요한건 이거 맛 바꼇냐 웨이렇게 맛없지? 내일 아침에 이 시려워 죽게찌 바보쁘미는 여름내내 아무것도 안하다가 추워지니까 치아미백시작해 만츄니",2016년 11월 4일,,
204,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 2일,,
205,"2016년도 돈낭비 1위 요가, 2위 치아미백이다.. 요가는 정말 고통스러울 정도로 노잼이였고 미백은 별로 티가안남",2016년 11월 2일,,
206,"치아 누렁이들 꼭 봐라..? 치약으로 치아팩하기@_@! 치아미백,구취 쎄굿바 | Daum카페 http://cafe.daum.net/ok1221/9fQk/34324?svc=topRank&sns=twitter…",2016년 11월 1일,,
207,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 11월 1일,,
208,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 31일,,
209,lja1918 쉽고 간편한 셀프치아미백  닥터홍 화이트매직: 양치후엔 언제나 화이트매직간편한 셀프치아미백 닥터홍 화이트미백 방금 치과에서 치아 미백 한 듯 즉각적인 화이트닝 효... http://bit.ly/2e2vJf3 Naver blog,2016년 10월 31일,,
210,쉽고 간편한 셀프치아미백 닥터홍 화이트매직: 양치후엔 언제나 화이트매직간편한 셀프치아미백 닥터홍 화이트미백 방금 치과에서 치아 미백 한 듯 즉각적인 화이트닝 효과… https://goo.gl/fb/LDy5ij,2016년 10월 31일,,
211,쉽고 간편한 셀프치아미백  닥터홍 화이트매직 http://lja1918.blog.me/220849511409,2016년 10월 31일,,1
212,씽이 치아미백중인데.....민석아봨ㅋㅋㅋㅋㅋㅋㅋ뭐가 그리궁금하길래.....,2016년 10월 29일,,
213,#PlusWhite #치아미백 #치약  https://lherb.org/threads/67583/,2016년 10월 29일,,1
214,눈 찝고싶다 치아미백 하고싶다,2016년 10월 28일,,
215,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 28일,,
216,"집에서도 할 수 있는 초간단 치아 미백 방법    #치아 #미백 http://ift.tt/2egPOix 누런 치아를 '베이킹 소다'와 '코코넛 오일'을 이용해 미백시킬 수 있는 '꿀팁'이 공개됐다.

최근 온라인 커뮤니티 'healthyf…",2016년 10월 28일,,
217,"2016년도 돈낭비 1위 요가, 2위 치아미백이다.. 요가는 정말 고통스러울 정도로 노잼이였고 미백은 별로 티가안남",2016년 11월 2일,,
218,"치아 누렁이들 꼭 봐라..? 치약으로 치아팩하기@_@! 치아미백,구취 쎄굿바 | Daum카페 http://cafe.daum.net/ok1221/9fQk/34324?svc=topRank&sns=twitter…",2016년 11월 1일,,
219,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",,,
220,치아 미백 너무 신경쓰이는 사람인데 설정에 카레나 커피 담배 좋아하는 캐릭터 양치는 바로 하고 있을까 스케일링 받나 등등 생각하다 모에가 식어버려,2016년 10월 24일,,
221,"치아미백 계획이 있다면, 치료할 치아를 치아 색깔 나는 재료로 때우거나 씌우기 전에 치아미백을 미리 진행하는 것이 좋습니다. 치아미백 후 밝아진 색상에 맞추어 재료를 같은 색상으로 제작해야 더욱 자연스럽기 때문이지요.",2016년 10월 24일,,
222,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 24일,,
223,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 23일,,
224,웅진릴리에뜨 치아미백제 (출처 : 웅진릴리에.. | http://blog.naver.com/lll6913/220842923860… 블로그) http://naver.me/FPJFn0Ei,2016년 10월 22일,,
225,웅진릴리에뜨 치아미백제 http://fb.me/527Yw2fOj,2016년 10월 22일,,
226,"동영상을 
@YouTube
 재생목록 http://youtu.be/K73-couXb-Q?a 스마트폰 치아 미백기 솔직 리뷰! [섭이는못말려]에",2016년 10월 22일,3,6
227,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 22일,,
228,안양탈모 관리 치아미백도 ok! http://blog.naver.com/leehi0627/220841259602…,2016년 10월 20일,,
229,"[#크린랲 건강Tip]
튼튼한 치아를 만들어주고,
치아미백을 도와주는 식품을 소개합니다~:)
#치아건강
http://blog.naver.com/cleanwrap_co/220840143954…",2016년 10월 19일,9,1
230,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 19일,,
231,그레이스e치과 + 치아미백 후 주의사항,2016년 10월 19일,,
232,낼 치아미백 담주에 치마미백 두 번정도 더 하러 가야지... 그리고 레진이랑........ 시발...,2016년 10월 18일,,
233,아니씨발 사람 만날때 화장하는거 예의라며. 씻고 스킨 로션은 바르냐.. 팩은 하고 자고? 아침에는 클렌징 하고? 치아 미백도 하지?? 나갈땐 비비나 파데정도는 바르고 나오지?? 니들이 말하는 예의잖아 ^^,2016년 10월 18일,,1
234,"화이트줌 : 치아미백 팩 듀얼키트, 셀프 치아 미백 후기",2016년 10월 17일,,
235,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 17일,,
236,한번에 이해되는 치아미백 정보!,2016년 10월 17일,,
237,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 23일,,
238,웅진릴리에뜨 치아미백제 (출처 : 웅진릴리에.. | http://blog.naver.com/lll6913/220842923860… 블로그) http://naver.me/FPJFn0Ei,2016년 10월 22일,,
239,웅진릴리에뜨 치아미백제 http://fb.me/527Yw2fOj,2016년 10월 22일,,
240,"#신음식 이 싫지만 간만에 몸생각에 #레몬티 를 마신다
핡. . . 역시 시다 컥. . .
다 마시면 #치아미백 될 것 같음 ㅋ 
리츠나 냠냠냠
•
•
•
#오늘 #일… https://instagram.com/p/BLiopCJjzx_/",2016년 10월 14일,,
241,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 14일,,
242,"네모치과병원 10월 스크랩/소환 이벤트
[치아미백 & 클리피씨 이벤트를 친구에게 추천해주세요]

①하루 완성, 클리니티 레이저 미백 1+1
　소중한 친구, 연인, 가족과 함께
　확실한 미백 효과의... http://fb.me/32l8M5g9e",2016년 10월 14일,,
243,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 13일,,
244,"[아는만큼 보인다! 치아미백 과정 꼼꼼 체크포인트]

3가지 과정과
네모치과병원의 10월 미백 이벤트를 만난다면!
치아미백 치료 더이상 어렵지않아요 :)

합리적 비용, 짧은 치료시간, 확실한 미백 효과... http://fb.me/5ZEgAX6LD",2016년 10월 12일,,
245,치아미백(dental bleaching)은 전문가미백(office bleaching)과 자가미백(home bleaching)으로 분류됩니다. 효과는 전문가미백이 시간 대비 우수하지만 병원에서 해야하므로 치료비가 더 드는 단점이 있습니다.,2016년 10월 12일,,
246,치아미백관리하는 성진이,2016년 10월 11일,,
247,[ #Tistory ] 음식으로 하는 천연 치아미백 방법 총정리! http://fine4393.tistory.com/1222,2016년 10월 10일,,
248,[ #이지뷰티 ] 치아미백효과는 사실일까? 거짓일까? http://hausys.tistory.com/482,2016년 10월 10일,,
249,"""누랬던 이가 치약만 바꿨을 뿐인데
이렇게 하얘질수 있을줄 몰랐어요...""
#원플러스원 #치아미백 #치약으로 #해결하자 http://fb.me/6wIEBJuR1",2016년 10월 10일,,
250,"치아미백(ㅋㅋ
ㅋ

ㅋㅋ
ㅋ",2016년 10월 9일,1,
251,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 9일,,
252,치아미백,2016년 10월 9일,,
253,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 8일,,
254,"#치아미백 에 탁월하다는 #카본코코 #carboncoco 
#미백성애자 열심으로 양치
#기분탓 이겠지만 치아 뿌리쪽 누런 기운이 덜한듯

헹굼을 덜했나 입안이 모래덜뺀 조개… https://instagram.com/p/BLRkyYwABBn/",2016년 10월 8일,,
255,치아미백 끄읕 http://fb.me/trAF0TSD,2016년 10월 7일,,
256,닥터스마일 치아미백기로 이제 치과말고 집에서 셀프치아미백 해보세요 (출처 : 럭키&써니 .. | http://blog.naver.com/vitaminnala/220577468374… 블로그) http://naver.me/FGgEngYA,2016년 10월 7일,,
257,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 15일,,
258,"@BOO_UPtleDDack
 님에게 보내는 답글",2016년 10월 15일,,
259,,2016년 10월 7일,,
260,닥터스마일 치아미백기로 이제 치과말고 집에서 셀프치아미백 해보세요 (출처 : 럭키&써니 .. | http://blog.naver.com/vitaminnala/220577468374… 블로그) http://naver.me/FGgEngYA,2016년 10월 7일,,
261,치아미백중입지요 20분째 입을벌리고있음(줄줄,2016년 10월 7일,,
262,"좋은정보네요  RT 
@ELLE_KOREA
 치아 미백, 어렵지 않아요, ELLE Korea #엘르코리아 http://lr.cx/vURSC",2016년 10월 6일,,
263,OAKS 치아 미백 전-후 관리하는 방법 - 옥스치과: 환한 미소와 딱 어울리는 하얀 치아는 타인에게 좋은 인상을 심어줍니다. 가지런히 자리잡은 치아는 그만큼 인상을 좌우하... http://bit.ly/2e4OpiB 옥스치과,2016년 10월 6일,,
264,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 6일,,
265,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 4일,,
266,"""누랬던 이가 14일만에 하얘졌어요
주변에서 다들 뭐했냐고 물어봐요ㅋㅋ..""
#2주만의기적 #치아미백 http://fb.me/7Kk3wXJli",2016년 10월 4일,,
267,"@100x500x
 님에게 보내는 답글",2016년 10월 4일,,
268,"직장인 치아미백, 지나쳐도 문제 http://dlvr.it/MNYVDN",2016년 10월 4일,,
269,"상추를 전자레인지에 넣어 바삭바삭하게 태우고, 그 가루를 치약에 조금씩 뿌려 양치질을 하면 치아 미백이 된답니다~",2016년 10월 3일,,
