,내용,날짜,별점,재구매,한달사용기,종류
178,일단 배송은 빨랐어요~조금 강한모를 원했는데 부드럽네요~다음엔 강한 걸로 써볼께요~,2020-11-26,4,0,0,2
179,2통 주문 질도 좋아요 사은품도 주시고,2020-11-26,5,0,0,3
180,모가 너무 좋아서 쓸 때 잇몸도 안 아프고 피도 안나서 너무 좋아요!! 역시 교정 치아는 V자로 파인데 좋은거 같아요 잇몸이 약해서 이것도 아플까 걱정했는데 딱 좋네용 ㅎㅎ,2020-11-26,5,0,0,3
181,저렴하고 배송 빠르고 칫솔모도 부드러운데 잘 닦여서 몇년째 재구매 합니더,2020-11-26,4,0,0,2
182,동네약국에서 교정용칫솔을 구하기가 어려워서 샀어요. 싸게 잘 샀습니다. 감사합니다,2020-11-26,5,0,0,3
183,포장도 꼼꼼하고 칫솔모도 다른제품보다 가운데가 더 깊게 들어간거 같아 좋네요,2020-11-26,5,0,0,3
184,잘 받았습니다 혀클리너와 마스크팩도 주셨네요 고맙습니다 잘 쓸게요,2020-11-26,3,0,0,2
185,잘 받았습니다 혀클리너와 마스크팩도 주셨네요 고맙습니다 잘 쓸게요,2020-11-26,3,0,0,3
186,사이즈도 컴팩트해서 너무 좋고 보관 케이스에 거기다 미세모 리필?을 여러개 보관할 수 있는 공간도 마련되어 있어서 너무 편리해요!!,2020-11-26,5,0,0,5
187,잘쓰고있어요 다 떨어지면 다음에도 살 마음 있습니다,2020-11-26,5,0,1,3
188,다른회사 제품에비해 생각보다 치솔모 마모나 휨상태가 빨리옵니다 그래도 가성비로는 괜찮은거 같네요,2020-11-26,4,0,1,1
189,아직 써보진 않았는데 모가 병원에서 받아온 것보다 더 유연하고 탱글탱글해서 좋은거 같아요!,2020-11-26,5,0,0,3
190,칫솔머리가집이 개별로 있어서 좋네요 다음에도 여기서,2020-11-26,5,0,0,6
191,잘사용하고 있습니다. 저렴해서 다음에 여기서 또 사려구요ㅎㅎ,2020-11-26,5,0,1,2
192,좋아요 칫솔모도 빳빳하고 앞으로 교정칫솔은 여기서 사야게ㅛ어요~~~~~~!!!!! 교정용 치실도 좋음~~~~,2020-11-26,5,0,0,3
193,아이가 쓰는데 잘닦이고 좋다네요.  추천 받아서 샀는데  잘 했다는 생각이드네요.  많이 파세요~,2020-11-26,4,0,0,3
194,부드러워서 조아여 굿,2020-11-26,5,0,0,1
195,교정칫솔을 첨으로 구입해서 사용해보니 칫솔모가 일정하지않아서   불편해요 그것민 잘 다듬어 주셨으면합니다,2020-11-26,4,0,1,3
196,어금니칫솔은 칫솔질이 깨끗하지 못할때 아이들 해주기 좋아요. 칫솔 좋아서 자주쓰는 칫솔이예요~,2020-11-26,5,0,0,4
197,전보다 칫솔 솔이 안빠져서 다행이에요 만족스럽게 사용 중 입니다!,2020-11-26,5,0,1,3
198,앞으로 2년넘게쓸 칫솔이라 저렴하게 구매할수있어서 좋네요,2020-11-26,5,0,0,3
199,늘 사용하던거에요! 역시 환경생각해서 낱개포장이 아닌 전체포장하니 더 좋네요^^  예전에 받은 통에 넣어놨어요!,2020-11-27,5,1,0,2
200,가성비 좋고 만족합니다^^,2020-11-27,5,0,0,1
201,한달동안 사용해봤더니 너무 좋아요! 강추!,2020-11-27,5,0,1,6
202,칫솔모가 튼튼하고 좋아요 치간칫솔도 사이즈가 다양하고 좋아요,2020-11-27,5,0,0,3
203,교정중이라 일년째 두달주기로 재구매하고있습니다 매번 잘 받고있었는데 이번에는 좀 성의없이 와서 기분은 별로네요,2020-11-27,3,1,0,3
204,가성비 좋고 솔도 안빠지고 좋아요,2020-11-27,5,0,0,3
205,너무부드럽지도  뻣뻣하지도  않아  좋아요 잘  닦이네요,2020-11-27,4,0,0,1
206,딸아이 교정해서 샀는데 이것만써요 너무 좋아요 많이 파세요,2020-11-27,5,0,0,1
207,어금니 칫솔 교정하는 두아이 사용해서 구매했어요. 깨끗하게 닦여 좋아요.,2020-11-28,4,0,0,3
208,교정하는 아이들 위해 대량 구매했어요. 치과 구매한 칫솔보다 부드럽데요. 가성비 좋아요.,2020-11-28,4,0,0,1
209,치과용 칫솔이 좋다고해서 저렴하게 잘 구매했습니다 집에서 사용할거라 알뜰용으로 구매했는데 캡도 각각 있어서 좋네요,2020-11-28,4,0,0,1
210,항상 시켜요 집에 여유분이 다되어가서 다시구매합니다 아주좋아요,2020-11-28,5,0,0,3
211,배송빠르고 칫솔 부드럽고 좋네요 감사합니다,2020-11-28,5,0,0,2
212,항상 주문하는상품입니다. 잘 사용하겠습니다,2020-11-28,5,1,0,3
213,배송 빠르고 맘에 들어요 ~^^,2020-11-28,5,0,0,1
214,전 이게 최고 좋은거같아요. 중간에 천만모? 이만모? 뭐 독특하게 생긴거 궁금해서 샀는데 무슨.... 손가락으로 문대는줄 알았어요 ㅋㅋ,2020-11-28,5,0,1,2
215,항상 시켜요 집에 여유분이 다되어가서 다시구매합니다 아주좋아요,2020-11-28,5,0,0,3
216,저렴하게 잘 샀어요. 칫솔모는 치과에서 받은 교정모랑 비교하면 부드러운 편이네요.,2020-11-28,5,0,0,6
217,치아 구석구석 닦으려고 샀어요... 좀 더 세밀하게 닦는 보조용으로 쓰기 괜찮아요.,2020-11-28,5,0,0,3
218,치과보다 저렴해서 구매했습니다.,2020-11-28,3,0,0,1
219,정말 좋은 거 아요.. 나중에 다시 구매 해야 겠습니다.,2020-11-28,4,0,1,0
220,가격도 괜찮고 만족합니다,2020-11-28,5,0,0,2
221,교정시작해서 구매해봤어용,2020-11-28,5,0,0,1
222,배송도 빠르고 좋아요~ 다 쓰면 재구매 예정입니다,2020-11-28,5,1,0,2
223,아들교정용으로   사용중입니다 낱개포장이  귀찮았는데   포장이 안되어밌어  쓰레기도  없고  편하네요,2020-11-28,5,0,1,3
224,인터넷에서 저렴ㅎㅏ게 구입해서 넘 좋아용 !,2020-11-28,5,0,0,1
225,교정하고  칫솔질이 불편했는데~~~ 이번칫솔구매하고 훨씬 좋아졌어요 냄새도안나고 ~~,2020-11-29,4,0,0,3
226,부드럽고 좋아요! 꼭사세요! 교정하는분들,2020-11-29,5,0,1,4
227,잘닦이는거 같아요^^,2020-11-29,4,0,0,2
228,이름 그대로 매우 부드럽네요 잇몸이 아파서 프리미엄모 쓰다가 바꿨어요 ㅠ,2020-11-29,5,0,0,1
229,교정하고  칫솔질이 불편했는데~~~ 이번칫솔구매하고 훨씬 좋아졌어요 냄새도안나고 ~~  개별포장만 되어있어으면더좋았을껄,2020-11-29,4,0,0,3
230,우리아이 교정중인데요. 아주 좋아해요. 치과에 비치되어 있는것과 모양이 같다고 하고 사용하기 편하다고 합니다.,2020-11-29,5,0,0,1
231,칫솔이 좋아요ㅣㅢㅣ,2020-11-29,3,0,0,3
232,"했어요. 부드럽고잘닦인다고,아이가만족해합니다~~",2020-11-29,5,0,0,1
233,처음 받았을 때는 칫솔모가 억세다고 생각했는데 쓰다보니 부드러워진거 같아오!!... 가격도 저렴해서 달마다 바꿔서 사용하기도 부담도 적고 좋네요~,2020-11-29,5,0,1,1
234,무난합니다. 철사에 끼이면 가끔 솔이 빠져서 양치 중에 놀라긴 하지만ㅜㅠ 전에 다른거 사서 썼을때는 안 빠졌었거든요. 근데 이것도 빠지기도 안 빠지기도 하는거 보면 그냥 복불복인가 싶기도 하구요. 그래도 저렴한 맛에 잘 쓰고 있어요.,2020-11-29,5,0,1,3
235,교정 칫솔로 좋아요! 저렴하고 양치도 잘되요,2020-11-30,5,0,0,3
236,이가격에 너무 질좋습니다  앞으로 여기서만 살게용~,2020-11-30,5,0,0,3
237,착한 가격에 너무 잘사서 쓰고있어요~~!! 구매의사 있어요,2020-11-30,5,0,0,1
238,초등아이가 늘 사용하는 제품이예요.. 제품은 만족하구여..  포장은 비닐에 담아서 보내주셔도 좋겠네요 플라스틱도 과하다싶어요,2020-11-30,4,0,0,2
239,잘쓰고있어요~~~~~  칫솔모가 조금 거치네요,2020-11-30,5,0,0,3
240,잘 쓰고 있어요!!!,2020-11-30,5,0,1,1
241,당연히 좋을꺼라생각합니다치과치료받고바로 변경,2020-12-01,5,0,0,2
242,좋을꺼라생각해보고저렴한가격준비,2020-12-01,5,0,0,3
243,배송도 굉장히 빠르고 상품도 좋네요 무엇보다 저렴해서 아주 만족합니다,2020-12-01,5,0,0,5
244,당연히좋을꺼라생각에 여기가가격이좋아서..,2020-12-01,5,0,0,3
245,칫솔이 많아져서 든든합니다. 다음에 또 주문할께요~,2020-12-01,5,0,0,1
246,잘받았습니다맘에들어요재구매할께요많이 파세요,2020-12-01,5,0,0,3
247,칫솔모 짱짱하구 좋아요!,2020-12-01,5,0,0,1
248,치과에서 사용하는 제품이래서 믿고 사용해 보려 합니다~무엇보다 가격도 부담없어서 좋아요~,2020-12-01,5,0,0,2
249,엄청 칫솔모가 빨리 닳아요..,2020-12-01,3,0,1,6
250,배송빠르고 번들로 와서 편해요 모가 약간 거칠긴하지만 저렴하게 사서 좋아요,2020-12-01,4,0,0,1
251,교정중이라 종류별로 주문했는데 양치해보니  좋다고 하네요. 우선 만족입니다,2020-12-01,4,0,0,6
252,칫솔 하나 캡이 없어서 문의 드렸더니 하나값 공제 혹은 하나 보내주시겠다 하시면서 빠른 조치도 취해주시고 좋은 제품 저렴하게 구입했습니다~,2020-12-01,5,0,0,2
253,좋아요 저렴하고 잘닦여요,2020-12-01,5,0,1,1
254,교정하는데 잘 쓰고 있습니다,2020-12-01,5,0,0,0
255,빠른배송 만족합니당 ㅎㅎ,2020-12-01,5,0,0,5
256,교정하는 딸래미가 사용중인데 별다른 얘기없는거보니 나름 만족하고 쓰는거같아요 또 구매의사있습니드,2020-12-01,5,0,1,3
257,잘쓰고잇어용 엄마도가따주구 여유잇게 잘쓰네용ㅎ,2020-12-01,5,0,1,1
258,보돌하니 잘닦이고 넘나죠아용ㅎ 딴칫솔못써용ㅎ,2020-12-01,5,0,1,2
259,아직 안써봤지만 써보고좋으면 여기서 계속 재구매 예정 ㅎㅎ,2020-12-01,5,0,0,1
260,부드럽고 좋긴한데 너무빨리 칫솔모가 벌어지네요ㅠ,2020-12-01,4,0,1,1
261,제품 좋아요. 근데 솔 부분이가 좀 작은것같아요. 솔 자체는 빳빳해요. 원하던 제품 입니다,2020-12-02,4,0,0,5
262,배송도 빠른편이고 칫솔 잘받았습니당~~,2020-12-02,5,0,0,2
263,싸게 잘 샀어요 ~~~,2020-12-02,4,0,0,6
264,빠르고 좋아요 늘 씀,2020-12-02,5,1,0,2
265,다른브랜드꺼 쓰다가 구매해봤어요 치과칫솔 잘 쓸게요,2020-12-02,5,0,0,2
266,아이가 부드럽다고 하네요 다음엔 부드러운모만 구매해야 될듯,2020-12-02,3,0,0,6
267,치과에서 비싸게 주고 구입했는데 진작 여기서 살걸 그랬어요 ㅠ 치과에서 파는것보다 좋아요!!,2020-12-02,5,0,0,3
268,3번이랑 비수해 보여요 조금더 부드러운거 같기도하고 잘 쓸게요,2020-12-02,5,0,0,2
269,잘쓰고있어서 재구매했어요~ 너무좋아요 잘닦이고 치실도 넘 편해요!,2020-12-02,5,1,0,1
270,교정용 사면서 일반도 주문했는데 탄력도 있고 미세모라 쓰기 괜찮답니다,2020-12-02,3,0,0,2
271,병원보다 싸게 구입해서 잘 쓰고 있네요~~자주 갈아줘야하니 만족합니다,2020-12-02,3,0,0,3
272,일단 헤드가 작아서 높은 점수를 브이자가 확실히 되어있어요 양치가 잘 되는 거 같긴 하지만 아직 잘 모르겠어요  무엇보다 개개인 캡이 있어서 들고다니기 편합니다!!!,2020-12-02,5,0,0,6
273,가성비 좋아요 교정,2020-12-02,5,0,0,1
274,항상쓰던제품이에요 ~  부드러워서 칫솔질하기 좋아요,2020-12-02,5,0,1,1
275,병원에서 나눠준 칫솔과 비슷하고 양도 많아 좋아요.아이가잘쓰고있네요.,2020-12-02,5,0,1,1
276,미세모라 좋았어요 색깔도 다양해서 가족끼리 나눠쓰기좋네요,2020-12-02,5,0,0,1
277,가성비 좋은것 같습니다. 처음엔 좀 거칠어서 찌르기는 하지만 세게 양치질 안하면 괜찮아요.,2020-12-02,5,0,1,2
278,칫솔이 부드럽고 치과에서 사던거랑 동일해보입니다.,2020-12-02,4,0,0,1
279,많아서 자주 갈아서 쓸수있어요^^,2020-12-02,5,0,1,3
280,자주 교체하려고 구매했어요. 치과에서 개당 3000원 주고 샀던건데.. 가격대비 만족합니다.,2020-12-02,4,0,0,1
281,치과에서 쓰는 것 같이 좋아요,2020-12-02,5,0,1,1
282,잘쓸게요 배송도 빠르구요 감사합니다,2020-12-03,5,0,0,2
283,가성비 좋아요!! :) 잘쓰고있듭니당,2020-12-03,4,0,1,2
284,입니다?? 치과에서 구매하는 칫솔이랑 정말 비슷한데 훨씬 저렴하게 구매했어요????,2020-12-03,5,1,0,1
285,아이가 교정을해서 구매했어요,2020-12-03,5,0,0,1
286,치과에서 권해주는 칫솔. . 만족합니다,2020-12-03,4,0,0,1
287,싸게잘샀어용ㅇ~!!,2020-12-03,5,0,0,3
288,항상  쓰던거예요.항상,2020-12-03,5,0,0,3
289,항상 쓰던 칫솔 입니다ㅎ  가격도 저렴하고 질도 좋아요ㅎ,2020-12-03,5,1,0,1
290,치과에서 주는 것과 비슷해서 구매했어요,2020-12-03,5,0,0,4
291,잘쓸게요 배송도 빠르구요 감사합니다,2020-12-03,5,0,0,3
292,치과에서 사서 쓰다가 가격이 너무 비싸서 사봤어요 좋아요,2020-12-03,5,1,0,1
293,교정 시작하게 되서 저렴하게 샀습니다 하나 써보니 좋네요ㅎㅎ,2020-12-03,5,0,0,1
294,좋아요 구석구석 잘 닦여요,2020-12-03,4,0,1,1
295,교정중이라 항상 여기서 교정칫솔 구매해요,2020-12-03,5,1,0,1
296,다양한 솔들이 있어 선택의폭의 넓어서 좋았어요. 저렴하게 잘 구입한것같아요.,2020-12-03,4,0,0,2
297,부드러워요..이사이까지 닦이네요,2020-12-03,5,0,0,2
298,어제 받아서 처음 써봤는데 괜찮은거 같아요. 칫솔 여러개를 저렴한 가격에 살 수 있어서 좋았습니다. 지금 사용하는 칫솔 다 사용하고 나중에 또 구매하고 싶네요.,2020-12-03,5,0,0,1
299,다양한 솔들이 있어 선택의폭의 넓어서 좋았어요. 저렴하게 잘 구입한것같아요.,2020-12-03,4,0,0,2
300,저렴하고 좋습니다.,2020-12-03,5,0,1,1
301,어금니 세심하게 닦아지네요,2020-12-03,5,0,0,3
302,이거쓰다 다른거 쓰면 확실히 솔이 아파요 이건 정말 부드러워서 잇몸 자극이 하나도 없어요,2020-12-03,5,1,1,1
303,만좁합니다!!!!!,2020-12-03,5,1,1,3
304,교정칫솔 싸게 구입해서 좋아요. 잘 닦이고 좋네요,2020-12-03,4,0,0,6
305,일반모 미세모 둘 다 쓰고 있는데 잘 닦여요,2020-12-04,4,0,1,6
306,저번에 써보고 괜찮은것 같아 재구매했어요!,2020-12-04,5,1,0,2
307,아직써보진 않았지만 빠른배송 만족합니다,2020-12-04,5,0,0,2
308,되게빠르게왔어요 맘에들어요 교정하고서 바로샀어요 ㅎㅎ,2020-12-04,5,0,0,6
309,기존에사용하는거랑 비슷한거 찾았는데 괜찮은거같아요,2020-12-04,5,0,0,3
310,칫솔 색 다양하고 솔이 부드러워서 좋아요.,2020-12-04,5,1,0,1
311,만족합니다. 교정중인데 잘 닦여요,2020-12-04,5,0,0,3
312,손잡이에 고무가 없어 아쉽지만 저렴하니까 이해해요,2020-12-04,4,0,0,3
313,쓰고 좋아서 재 구매해요 착한가격 .빠른배송,2020-12-04,5,0,0,1
314,교정중이라 구매했어요~배송도빠르고 좋아요~,2020-12-04,5,0,0,1
315,교정칫솔 칫솔모가 단단해서 잘 닦이네요 좋인요,2020-12-04,5,0,0,2
316,서비스 마스크팩 감사합니다,2020-12-04,5,0,0,2
317,늘쓰던겁니다. 배송도빠름,2020-12-04,5,0,0,1
318,기존사용하는 칫솔모랑 비슷한걸 찾았어요 괜히 치과에서 비싸게 샀네요 여기가 훨씬저렴하네요,2020-12-04,5,0,0,2
319,괜찮네용 다만 뚜껑이 너무 강해서 매번 닫고 열다간 칫솔모 다 나갈거같아서 버렸어요,2020-12-04,5,0,0,2
320,배송도  빠르고  좋아요.. 가격도 저렴하구.. 몇년 교정해야하니  또 구매할께요,2020-12-04,5,0,0,5
321,칫솔 뚜껑이 있어서 좋아요,2020-12-04,5,0,0,3
322,3박스 구매했어요.잘 쓸게요.,2020-12-04,5,0,0,3
323,몇년째 계속 쓰고 잇어요,2020-12-04,5,0,0,3
324,부드럽고 교정칫솔 넘조아요,2020-12-04,5,0,0,1
325, 합니다! 좋아요 추천해요,2020-12-05,5,0,0,3
326,싸게 잘 산것 같아요~ 미세모여서 그런지 치과에서 받은 고정 칫솔보다 미세하게 더 부드러운 느낌 이예요! 2년은 교정할거니까 갯수도 넉넉하네요 ㅎㅎ 다떨어지면 재구매 의향있어요!!,2020-12-05,5,0,0,1
327,사용감도좋고 가성비 대만족이예요,2020-12-05,5,0,0,6
328,싸고 괜찮아요~~ 다음에 또 구매할께요,2020-12-05,4,0,0,3
329,저렴하고 좋아요~~~,2020-12-05,5,0,0,4
330,빠른 배송 감사해요ㅇ 자주 구매 할께용,2020-12-05,5,0,0,3
331,저렴하게 만족하며 씁니다,2020-12-05,5,0,0,1
332,치과에서 주는 치솔하고 같네요,2020-12-05,5,0,0,1
333,배송빠르고 제품 좋아요,2020-12-05,5,0,0,5
334,큰아이가 교정치료 중이라 구입했습니다 배송도 빠르고 가격대비 만족합니다,2020-12-05,5,0,0,3
335,가격이 괜찮은것 같아요,2020-12-05,5,0,0,1
336,늘 쓰던것 재구매 합니다! 개별포장이 쓰레기가 너무 많이나오는게 별로얐는데 한번에 포장되어있어서 좋아요! 혀클리너 마침 필요했는데 보내주서서 감사합니다~ 다쓰면 또 재구매 할게요??,2020-12-05,5,0,0,3
337,저렴하게 만족하며 씁니다,2020-12-05,5,0,0,3
338,교정 시작 후 계속 이 제품 쓰고 있어요. 배송도 빠르고 잘 쓰고 있습니다.,2020-12-05,5,0,0,6
