,내용,날짜,별점,재구매,한달사용기,종류
71,"어금니 닦을 때 부드러운 모는 세세히 안닦여져요.
피곤할 때엔 피가 날 때도있는데 그래도 열심히 닦으니 오히려 이 관리가 잘 되더라구요.",22.04.21.,5,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
72,"어금니 닦을 때 부드러운 모는 세세히 안닦여져요.
피곤할 때엔 피가 날 때도있는데 그래도 열심히 닦으니 오히려 이 관리가 잘 되더라구요.",22.04.21.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
73,"딸아이 교정 시작하여 첫구매 했습니다
빠른 배송에 구매 만족도 있습니다~
총 12개이며 각각 개별 포장, 개별 헤드마개가 하나씩 들어있어 휴대하거나 여행용으로도 좋게 되있습니다
교정칫솔은 금방 벌어진다하여 치과에서 낱개구입 보다는 인터넷 세트로 구입했는데 디자인,컬러, 사용감 모두 만족스럽습니다~",22.02.24.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
74,재구매재재구매합니다! 잇몸상처안납니다,22.05.01.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
75,"재구매벌써 세번째인가 네번째 주문이에요
배송도 빠르고 좋아요",22.05.03.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
76,여기서 칫솔 구매이후 가성비 좋아서 계속 구매해요💕,22.05.05.,5,0,0,1. 칫솔 종류: S&G 치간칫솔&치실 / 2. 칫솔 선택: 11.극미세모 (핑크3s) 5P 12개 1박스
77,"몇년째 사용중~
유독 잇몸이 약한 유전이라
칫솔 고르기 힘든데
요칫솔은 딱입니다.",22.04.30.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
78,교정슬림모 계속 쓰다가 일반모로 바꿨는데 저랑 안맞아서 교환요청드렸습니다. 따로 연락주시고 빠른 교환배송 해주셔서 문제없이 칫솔 사용할 수 있었네요. 친절함에 계속 구매하게 될거 같습니다.,22.05.04.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
79,재구매좋아서 재구매 했어요 배송도 완전 칼배송 최고,22.04.30.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
80,재구매좋아서 재구매 했어요 배송도 완전 칼배송 최고,22.04.30.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
81,재구매집에서 사용하고 진짜 좋아서 친정도 시켜드렸어용! 이거 하고나면 치석도 안생기고 진짜 좋아요,22.04.24.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
82,원래 쓰던 제품입니당 잘쓸게요 교정용,22.04.30.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
83,"교정 시작하면서 주문했어요.
병원에서 준 칫솔보다 부드러워서 좋아요.",22.04.26.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
84,재구매재구매 세번째?인가.. 항상 잘쓰고있습니다~,22.04.30.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
85,"재구매종류별로 구매해보고있습니다
개인적으로 이중모보다 미세모가 좋습니다",22.04.28.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
86,"칫솔모가 부드럽고 좋아요
S&G칫솔 사용 하다 다른 제품  못쓰겠어요~^^",22.05.03.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
87,"재구매어금니칫솔은 없으면 안되요~~
저는 오른쪽은 사랑니긴 제대로 나서 발치를 전혀 안해서 잘 닦으려면 어금니칫솔이 꼭 필요해요!

교정치과에서 처음 사용한 S&G 칫솔과 
어금니 칫솔은 진짜 이제는 없으면 안되요!!

물론 이닦기전 치실은 필수죠ㅋㅋ",22.04.13.,5,재구매,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
88,"잘받았어요. 아이가 교정중이라서 필요했는데
좋네요~~~  또 구입할께요",22.04.26.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
89,"몇년째 사용중~할인받아 그나마
저렴하게 구입해서 쟁겨놓고 사용중~",22.04.30.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
90,재구매재구매했어요 저희가족은 이칫솔만 씁니다,22.04.27.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
91,"일단 반반으로 주문가능하다는점이 좋앗고 역시 받아보니 색도 이쁘고 앙증맞기까지 하네요 ㅎㅎ
치과전용이라그런지 신뢰도있었는데 첨 써봐서 기대많이했는데 기대를 저버리지않았어요~! 
재구매의사 있음요b",22.04.12.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
92,매번쓰던건데 여기ㄱ제품이 제일 좋더라구요,22.05.04.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
93,아이가 괜찮다고 해서 재구매했어요,22.05.03.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
94,항상 주문해서 쓰고 있습니다!,22.05.05.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
95,"아직 사용은 안햇지만 비쥬얼측면에서도 좋은칫솔인게 팍 느껴져요 캡도 다 있구요
근데 치실은 좀 실느낌이 나달나달한느낌?실오라기 같은 그래도 사용해서좋으면재구매할예정",22.04.12.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
96,재구매항상 여기서 구매해요 배송 빨라요,22.04.29.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
97,저희집 두명이나 교정중입니다^^;  잘 쓸께요,22.04.27.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
98,"주로 마트에서 구입해서 사용하고 있었는데 칫솔 구입하면서 같이 구입하게 되었어요
가장 큰 사이즈를 구입하였는데 마트것보다 모가 더 풍성하고 모양도 더 큰삼각형이라 더 잘 닦이는듯 해요 한번 구입양이 60개라 오랫동안 사용할것 같아요 가격은 마트보다 훨씬 착해서 맘에 쏙 듭니다
다음에는 하나 작은 사이즈도 구입할 예정입니다",22.04.04.,5,0,0,1. 칫솔 종류: S&G 치간칫솔&치실 / 2. 칫솔 선택: 11.굵은모 (노랑M) 5P 12개 1박스
99,칫솔 질도 좋고 가성비 좋아요!!,22.05.05.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
100,"한달사용기치과칫솔이랑 비슷해요!
미세모 넘나 좋음!",22.04.27.,5,0,한달사용기,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
101,재구매배송도 빠르고 좋아요~#,22.05.06.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
102,어금니 치간사이 잘 사용할 거 같습니다 솔부분도 힘이 있네요 번창하세요,22.04.26.,5,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
103,칫솔 찾다가 치과칫솔이라길래 괜히 믿음이 가서 주문했네요! 하나하나 개별포장되어 있어서 사용하기 편하고 칫솔 덮개도 씌워져있어서 좋네요! 사용해보고 좋으면 재구매하러 오겠습니당!!,22.04.12.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
104,싸고 배송도 빠르고 최고!!,22.05.05.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
105,"몇년째 믿고 쓰는 칫솔!!!!, 후회한적 한번도 없는!!",22.05.01.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
106,한달사용기늘 일년치씩 쟁여두고 사용해요. 너무좋아요,22.04.26.,5,0,한달사용기,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
107,딸 아이 교정해서 주문해요 치과에서 사는 것보다 저렴해서 좋아요,22.04.22.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
108,한달사용기너무좋아요. 어금늬 칫솔까지 셋트로 사용해요,22.04.26.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
109,매번 여기서 구매합니다 감사합니다,22.05.03.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
110,써봤는데 너무 좋아요 ~~,22.05.05.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
111,한달사용기부드럽고 잘닦이네요,22.05.04.,4,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
112,"재구매항상 쓰는 교정V칫솔 재구매 ! 병원에선 하나당 2000원씩 판매되고있는 상품입니다 칫솔 하나하나
뚜껑이 있어 청결에도 좋고 들고다니기에도 딱 좋습니다 넉넉하게사놓고 칫솔이 벌여지면은 교체합니다 칫솔을 넉넉히 준비해놓으면 이 기분은 뭐랄까..든든해야되나? ㅋㅋ 그렇습니다..",22.04.06.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
113,한달사용기가격도 저렴하고 조아요,22.05.03.,5,0,한달사용기,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
114,써보던거랑 크기도비슷하네요,22.05.01.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
115,재구매좋아요 계속 쓰고 있어요,22.05.05.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
116,감사합니다~ 잘쓸께요,22.05.04.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥원하는대로 일반1박스 (배송메시지에 작성)
117,재구매대만족에요 칫솔이 좋네요,22.04.27.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
118,"우연히 치과칫솔을 써봤어요.
첨엔 너무 거친거 아닌가 싶었는데
오히려 구석구석 잘 닦이고 잇몸마사지도 되는듯 합니다~^^ 찾아보니 여기가 제일 최저가에 배송도 빨라서 주문했는데 다음날 바로 왔네요!
저희가족은 이 칫솔로 정착하려합니다.
가격도 너무 착한데 품질은 너무 좋네요!
다음엔 아이들꺼도 주문해볼게요~!",22.04.02.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
119,모가 거칠어서 잘닦이지만 그만큼 솔이 잘빠져서 아쉬워요 ㅠ,22.04.27.,4,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
120,항상쓰고있어료 주변에 추천도 했어요,22.04.29.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
121,"항상쓰는거고 치실보내주셨는데
너무 좋아서 구매하려구오",22.04.26.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
122,재구매항상 쟁여두고 잘쓰고 있어요,22.05.02.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
123,항상구매해요 좋습니다좋습니다좋습니다좋습니다,22.04.28.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
124,한달사용기슬림모 살껄 그랬네요.. 일반모는 너무 잇몸에 무리 가는 것 같아서 교정기 부분만 쓰고 있어요.,22.04.18.,4,0,한달사용기,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
125,좋아요 괜찮아서 또 구매했어요,22.04.28.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
126,"두번째구매에요
칫솔모가 부드러워서 잘쓰고있어요",22.04.27.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
127,"교정하는 딸아이 사줬더니 일반칫솔보다는 잘닦인다고하네요,,좀더 써봐야겠어요~",22.04.19.,4,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
128,재구매재구매만 3번 했어요! 교정기인한테는 필수템입니다! 좋아용,22.04.21.,5,재구매,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
129,자주써서 구매합니다 3번째구매에요,22.05.02.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
130,"BESTS&G 칫솔은 한번 구매해서 쓰고나서부터는 계속 이 칫솔만 씁니다. 그 전에 칫솔 종류별로 써봤는데 일반은 너무 부드러워서 금방 휘어져요. 그래서 고급이중슬립모로 계속 쓰고있습니다. 굿굿 이건 그래도 오래감.
가격은 배송비포함 가격으로 저렴한가격입니당~
2회이상 재구매시에는 할인쿠폰도 준다고하니
재구매각이겠죠 !! ^^
빠른배송 감사합니다.",22.03.24.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
131,재구매칫솔은 이 제품만 쓰고 있어요 만족합니다,22.04.28.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
132,병원에서 준게 다되어서 검색해서 구매했어요,22.04.27.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
133,깔끔하게 포장되어와서 좋네요,22.04.30.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
134,"딸인이 치아교정용 칫솔
나름 괜찮아요.
미세모 사용하다 교정들어가서 구매했어요.
잘사용할께요",22.04.11.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
135,"아이교정때문에 소개받아 구매했어요.
어직 사용전인데 기대됩니다.",22.04.19.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
136,"배송 정말 빠르네요.
일반칫솔도 잘 쓰고있는데, 이번에 교정시작하면서 교정 칫솔도 구입했어요.  가격이 참 좋아요~",22.04.16.,5,0,0,1. 칫솔 종류: S&G 교정용 V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
137,한달사용기재구매저희 놀러와서 이 칫솔 주면 좋다고 어디꺼냐고 많이들 물어봐요 항상 애용합니다 아쉬운던 어금니칫솔 소프트가 더이상 안들어오는거 ㅜ,22.05.02.,5,재구매,한달사용기,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
138,"재구매배송이 굉장히 빨라서 좋아요.
품질은 원래 좋구요",22.04.23.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
139,재구매교정할 때 쓰면 좋다고 해서 구매했는데 생각보다 사용방법이 어려운 것 같기도 하고 하다보면 익숙해져서 괜찮겠죠? ㅠㅠ 일단 꾸준히 사용해보겠습니다,22.04.11.,3,재구매,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
140,치과에서 추천해준거라 좋네요,22.04.29.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
