,내용,날짜
379,저렴하게 잘쓰고잇습니다ㅎ,22.04.09.
380,항상쓰던 치약 좋아요,22.04.09.
381,안맵고 좋아여~~!,22.04.09.
382,"제품잘받았습니다
사용해보니 입안이상쾌합니다
재구매 100%입니다^^
수고하세요",22.04.09.
383,전에쓰던건 플러스가 아니였는데 플러스도 괜찮겠죵 써볼게요~,22.04.09.
384,요제품 만 써요 다른제품은 못쓰겠어요~,22.04.09.
385,"대한민국 대표 치약 에터미 10년 가까이 이제품만
써옵니다 다른건 못쓰겠네요",22.04.08.
386,암웨이 치약 쓰다가 이번엔 애터미 구매 해 봤습니다~유통기한도 넉넉하고~ 배송도 빨라서 넘 좋아요~잘 사용하도록 하겠습니다 ^^,22.04.08.
387,온가족 애터미치약만 쓰고 있네요 최고입니다,22.04.08.
388,"재놓고써요
치약은 에터미가 젤 낫네요",22.04.08.
389,가성비가좋은제품이네요많이파세요,22.04.08.
390,에터미치약 잘딱이고 시원해요,22.04.08.
391,배송빠르고 상품좋아요…,22.04.08.
392,잇몸질환이 없어져서 좋아요,22.04.08.
393,그매상품에 만족합니다.,22.04.08.
394,뚜껑 여닫기 굿입니다.,22.04.08.
395,늘쓰던거라 좋아요~~~~,22.04.08.
396,"배송짱빠르네요
신랑이구내염에자주걸려서꾸준히쓰고있어요
유통기한도넉넉하고좋네요
감사합니다😃",22.04.08.
397,아주 좋아요 굿굿굿!!!,22.04.08.
398,잘쓰겠습니다 잘쓰겠습니다,22.04.08.
399,"개운하고 순해요
프로폴리스가 있어서 더 잘 닦이는 느낌이네요",22.04.07.
400,좋아요. 애터미 치약만 사용해요,22.04.20.
401,좋아요 늘 쓰던거라 구매해요~,22.04.20.
402,유통기한도 길고 좋네요ㅎㅎ,22.04.20.
403,남편 아침식사 입니다ᆢ,22.04.20.
404,무난하게 좋아요 부모님이 암웨이 치약 좋아하셔서 대량구매했어요,22.04.20.
405,배송도빠르고저렴해요,22.04.20.
406,안텁텁하고 개운해요,22.04.20.
407,가격대비 좋은 제품입니다 꾸준히 사용하고 있습니다,22.04.20.
408,시원하고 좋아요 애터미 치약 자주 이용할 것같아요,22.04.20.
409,배송 빠르네요..가격도 저렴합니다.,22.04.20.
410,배송빨라요 빨라요 팔라요 빨라요,22.04.20.
411,애터미 치약 지인추천으로 사게 됐어요 청량감 좋네요,22.04.19.
412,맵지 않아서 좋아요 달달하면서 시원합니당,22.04.19.
413,항상쑤던거 여기가 젤 저렴합니다 조아요,22.04.19.
414,맛도 향도 만족함 입이 개운해서 좋아요,22.04.19.
415,항상 애용하는 제품입니다 좋아요,22.04.19.
416,애터미치약은 진리입니다,22.04.19.
417,gsndjfkfbdkmen,22.04.19.
418,늘 쓰는 제품여서 믿고 구매합니다,22.04.18.
419,"꾸준히 잘 쓰고 있습니다
좋아요~",22.04.18.
420,치약은 항상이것만 써요잘쓸께요,22.04.18.
421,항상잘쓰고있어요 아주조아요,22.04.18.
422,좋아요 자주이용중이에요,22.04.18.
423,처음써밨는댕 좋아용,22.04.18.
424,항상 사용하는거에요,22.04.18.
425,상쾌하니 좋습니다!!,22.04.18.
426,항상 쓰는 치약~~~,22.04.18.
427,좋아요계속 이치약만 사용할것같아요!,22.04.18.
428,늘쓰던거에요.늼 좋습니당♡♡,22.04.18.
429,늘 이 것 만 써 요,22.04.18.
430,애터미치약 사용할때 거품도 알맞게 나고 사용후 입안이 전체적으로 시원한 느낌이 나서 좋네요,22.04.17.
431,"잇몸이 약해서 항상쓰는 제품입니다
이가 덜시려워요",22.04.17.
432,맵지 않고 상쾌해서 아이들도 쓰기 좋습니다.,22.04.17.
433,늘 사용하는거라 거부감없이 잘씁니다.,22.04.17.
434,느낌이나서 좋고 향도 좋아요,22.04.17.
435,아직 초반이라 잘 모르겟어요,22.04.17.
436,상쾌한 향이 좋아요,22.04.17.
437,이시림 때문에 사용하기 시작해서 몇년째 사용중이니다 항상 만족합니다 많이파세요,22.04.17.
438,좋다고해서사용해볼려고요... 사용해보고좋으면신청의사있어요,22.04.17.
439,다쓰고 재구입ㅋㅋㅋ,22.04.17.
440,"일찍 주문했더니
빠르게 배송됐습니다.

과거에 사용해소고 좋아서 구매해봤어요",22.04.16.
441,"양치질후 개운하고 애터미치약을쓴후로는
스켈링을 거의 받지않고있습니다",22.04.16.
442,입 속 잔여감 없이 닦이고 가격도 착해서 완전만족,22.04.16.
443,예전에 쓰고 괜찮아서 주문하게 됐어요,22.04.16.
444,다 떨어져서 칫솔이랑 같이 샀어요~,22.04.16.
445,맵지않고 텁텁하지 않고 아이들 까지 함께 쓸 수 있어 항상 사용 하는 치약이에요,22.04.16.
446,화한 느낌은 덜하지만 개운해요,22.04.16.
447,순하고 좋아요 계속 쓰는 제품,22.04.16.
448,좋아요~~~~~~~~👍👍👍👍,22.04.16.
449,초딩 아이와 같이 온가족이 사용해요..불소함량이 유아치약보다 낮아요...아이도 처음엔 맵다더니 이제 잘쓰네요...,22.04.15.
450,"항상쓰는 치약이예요
다쓰면 재구매예정입니다~~~^^",22.04.15.
451,"센소다인만 몇년쓰다 이번에 바꿔봤는데

개운하고 좋아요 입안이 껌씹는거같아요",22.04.15.
452,아직 안써봤는데 좋다고 하니 잘 써보겠습니다,22.04.15.
453,배송도 빠르고 저렴한가격에 잘 구매했습니다~,22.04.15.
454,너무 좋죠..매번 주문해서 잘 쓰고 있어요,22.04.15.
455,항상 쓰고있는 제품입니다. 향이좋아요~ 닦이는건 잘 모르겠어요 만족합니다,22.04.15.
456,강하지않아서계속사용하게되는치약,22.04.15.
457,세번째 구매인데 잘쓰고 있어요.,22.04.15.
458,써보니 좋아요. 만족입니다,22.04.15.
459,치약좋아요.믿고구입해요,22.04.15.
460,싸고 좋아요 항상써오,22.04.15.
461,치약도 맘에 들고 튜브도 절약형이라 맘에 듬니다,22.04.15.
462,"잘 사용 중입니다
항상 사용하는 제품 좋아요",22.04.15.
463,"애터미치약 사용감도 좋고 애터미믿고 사용합니다, 잘쓰겠습니다",22.04.15.
464,치키치키차카차카초코초코초,22.04.15.
465,"좋아요
좋아요",22.04.15.
466,늘 사용하던것으로 양치후에도 입안에서 상쾌한 느낌이 있고 개운해서 치약중에는 제일 괜찮은것 같아요. 비싼 마비스보다 더 좋은 듯.,22.04.14.
467,상품평들이 괜찮다고해서 구매일단써봐야 알겠습니다,22.04.14.
468,"안 맵고, 향도 강하지 않아서 잘 써오던 치약입니다:)",22.04.14.
469,향기가 좋아요. ㄱ계속 구매하는 제품입니다.,22.04.14.
470,잘 닦이고 괜찮아서 몇년째 쓰고 있어요~,22.04.14.
471,오렌지?향이나는 산뜻한치약입니다,22.04.14.
472,깔끔하고 좋네요! 계속 쓸거 같아요,22.04.14.
473,"잘사용하고있어요
애터미만 씁니다",22.04.14.
474,잘사용하고 있어요 감사합니다,22.04.14.
475,애터미 치약플러스 참 좋아요.,22.04.14.
476,몇년째 사용하는제품입니다,22.04.14.
477,리뷰가 많아 구입해봤어요,22.04.14.
478,꾸준히 사용한제품 좋아요,22.04.14.
479,이거쓰면 다른치약 못써요,22.04.14.
480,매번쓰는제품이랍니당,22.04.14.
481,항상 쓰는건데 좋네요~,22.04.14.
482,배송빠르고 만족 추천,22.04.14.
483,유효기간이 길어서 굿,22.04.14.
484,한번 써보고 다른 치약은 못씀...ㅋㅋㅋ,22.04.14.
485,자극적인 향도 아니고 온 가족이 이 치약 사용 중이에요 ㅎㅎ 상쾌하고 좋아요,22.04.13.
486,"예민한 딸아이가 써보고 싶다고해서,구매합니다.맘에 들어했으면,좋겠네요.",22.04.13.
487,애터미제품사용한것중에서가장맘에들어요개운하고잇몸에효과도있구요,22.04.13.
488,"계속 쓰다가 다른 제품으로 잠시 바꿨는데 시린이에는 이 치약이 최고로 잘 맞는것 같아요
이제는 다른 치약은 사용못할것 같아요
가성비 최고에요 양도 많구요~^^",22.04.13.
489,저희 집이 애터미 치약만 쓰는데 너무 저렴해서 바로 구매 했습니다 배송도 빠르고 너무 좋네요!,22.04.13.
490,사용감도 좋고 유통기한도 넉넉하고 상태도 아주 좋아요!,22.04.13.
491,"항상 쓰는 치약이예요
배송도 빠르고 좋았어요",22.04.13.
492,치약찾던중애터미평가가좋아서구매했어요쓰보고괜찮아면계속구매할께요,22.04.13.
493,애터미 치약만 몇년째 사용중예요.다른 제품 사용하다가 결국은 애터미로 돌아오게되요.입안 깔끔하고 개운해서 좋아요.,22.04.13.
494,애터미치약이 정말 좋은거 같아요 입냄새도 안나게 하고 자극적이지 않고 좋아요,22.04.13.
495,계속 애터미 치약만 사용할것 같아요,22.04.13.
496,마음에 들어서 재구매 예정입니다.,22.04.13.
497,계속 쓰던애터미치약 또잘쓸께요,22.04.13.
498,계속 사용중입니다. 아주 좋아요,22.04.13.
499,넘 좋아요 몇년째 쓰고 있네요,22.04.13.
500,구취제거에 효과적입니다~^^,22.04.13.
501,꾸준히 쓰는 치약 괜찮아요,22.04.13.
502,잘쓰고 있어요 부드러워요,22.04.13.
503,"좋아요
잘 쓸께요 착한가격",22.04.13.
504,상쾌하고깨끗한것같아요,22.04.13.
505,배송이 매우 빨라요,22.04.13.
506,좋아요!!!! 대용량,22.04.13.
507,저렴하게 잘 구매했습니다. 구매평보고 믿고 샀어요,22.04.13.
508,애터미 치약 믿고 쓰는 제품입니다.만족합니다.,22.04.13.
509,쓰던 치약인데 치약만 살 수 있어 좋아요,22.04.13.
510,저희 부모님이 이거 쓰시고 잇몸에 피가 안난다고 하셔서요 좋은 것 같아요 저도 꾸준히 쓰려구요 ㅎㅎ 잘 쓸게요~,22.04.12.
511,좋다고 해서 구매 했는데 기대만큼 좋은 제품이였음 좋겠습니다,22.04.12.
512,계속해서 이 제품만 사용하고 있습니다자극 없고시원하고냄새도 나쁘지 않아요예민한 저에게는 딱 좋습니다추가 구매할 예정입니다,22.04.12.
513,배송 빠르고 상품 잘 사용 하고 있습니다.,22.04.12.
514,치약.칫솔은 애터미만 쓴답니다,22.04.12.
515,늘 쓰던건데 싸게 잘 샀어요,22.04.12.
516,처음 사용하는데 괜찬네요,22.04.12.
517,배송이 마니 느리네요,22.04.12.
518,양도 많고 개운해요^^,22.04.12.
519,치약중에 애터미치약이 제일 맛있는 것 같아요 :),22.04.12.
520,"특히 빠른 배송과 정확한 상품전달에 아주 만족하고,제품에 대한 신뢰로 계속 구매해서 사용하고 있는 제품입니다.",22.04.12.
521,빨은배송 감사합니다,22.04.12.
522,"달달해요.
썼던 제품이라 믿고 구입했어요.
부드럽게 잘 닦여요",22.04.11.
523,주변에서 좋다고 해서 구입 했는데 써보니까 좋아요,22.04.11.
524,잘받았습니다 늘 쓰던거라 세일할때 쟁여놓네요,22.04.11.
525,가격 착하고 청량감 좋아서 3년째 사용중입니다,22.04.11.
526,워낙유명해서 사봤는데 잘모르겠네요,22.04.11.
527,거품이 잘나고 아이도 같이 잘 써요,22.04.11.
528,배송빠르고 안전한포장 맘에들어요,22.04.11.
529,잘사용하고있습니다 수고하세요,22.04.11.
530,당분간 치약 살일은 없겠네요.,22.04.11.
531,잘 쓸게용!!! 한상 쓰던거!!,22.04.11.
532,잘 도착했어요 좋아요!ㅎㅎ,22.04.11.
533,믿고 쓰는 애터미입니다,22.04.11.
534,초등아이도ㅜㅜ잘써요^^,22.04.11.
535,좋네요 잘쓰고있습니다,22.04.11.
536,"배송 빠르게 잘받았습니다
잘쓰겠습니다",22.04.11.
537,궇,22.04.11.
538,애터미 치약도 너무 유명하고 좋지요 자극적이지않아 좋습니다.,22.04.10.
539,애터미 제품이 좋은건 모두 알고있죠 역시 개운하고 좋아요,22.04.10.
540,깔끔하고 질 좋은 제품~ 빠른 배송! 항상 믿고 사용합니다,22.04.10.
541,저희 애들이 좋아해서 이 제품만 써요 감사합니다,22.04.10.
542,"배송도 빠르고 제품포장도 굳입니다
번창하세요.",22.04.10.
543,자주쓰는 치약이고 깔끔하니 좋은거같아요,22.04.10.
544,항상 애터미.치약만.써여 좋아요 ㅎㅎ,22.04.10.
545,"안 매워서 순하고,
잘 닦이고 좋아요.",22.04.10.
546,애터미 치약은 가성비가 좋아요,22.04.10.
547,항상 사몽중인 제품이예요,22.04.10.
548,향도좋고 깔끔합니다.,22.04.10.
549,배송이 빠르고 좋아용,22.04.10.
550,처음 구매후 아주 괜찮아서 재구매해서 사용합나다,22.04.10.
551,항상 사용하고 있어요 시원한 느낌이고 뽀득하게 잘 닦여요,22.04.09.
552,너무 화하지도 않으면서 개운한 치약 입니다 강추드림,22.04.09.
553,늘 쓰고 있어요. 입안이 깔끔해져서 좋아요.,22.04.09.
554,"이젠 습관이돼서 딴거 살 생각을
못합니다^^ㅎ",22.04.09.
555,찾아요.이거만 ㅋ그래서 늘 이걸 주문해요...,22.04.09.
556,좋아요. 급히 주문했는데 빠른배송 굿,22.04.09.
557,애터미 좋아요 자주 애용합니다,22.04.09.
558,"항상 쓰던제품이에요~
아이들과 같이써도 너무좋은 아이템입니다ㅎㅎ",22.04.09.
559,저렴하게 잘쓰고잇습니다ㅎ,22.04.09.
560,항상쓰던 치약 좋아요,22.04.09.
561,안맵고 좋아여~~!,22.04.09.
562,"제품잘받았습니다
사용해보니 입안이상쾌합니다
재구매 100%입니다^^
수고하세요",22.04.09.
563,전에쓰던건 플러스가 아니였는데 플러스도 괜찮겠죵 써볼게요~,22.04.09.
564,요제품 만 써요 다른제품은 못쓰겠어요~,22.04.09.
565,암웨이 치약 쓰다가 이번엔 애터미 구매 해 봤습니다~유통기한도 넉넉하고~ 배송도 빨라서 넘 좋아요~잘 사용하도록 하겠습니다 ^^,22.04.08.
566,"대한민국 대표 치약 에터미 10년 가까이 이제품만
써옵니다 다른건 못쓰겠네요",22.04.08.
567,온가족 애터미치약만 쓰고 있네요 최고입니다,22.04.08.
568,"재놓고써요
치약은 에터미가 젤 낫네요",22.04.08.
569,가성비가좋은제품이네요많이파세요,22.04.08.
570,에터미치약 잘딱이고 시원해요,22.04.08.
571,배송빠르고 상품좋아요…,22.04.08.
572,잇몸질환이 없어져서 좋아요,22.04.08.
573,그매상품에 만족합니다.,22.04.08.
574,뚜껑 여닫기 굿입니다.,22.04.08.
575,늘쓰던거라 좋아요~~~~,22.04.08.
576,"배송짱빠르네요
신랑이구내염에자주걸려서꾸준히쓰고있어요
유통기한도넉넉하고좋네요
감사합니다😃",22.04.08.
577,아주 좋아요 굿굿굿!!!,22.04.08.
578,잘쓰겠습니다 잘쓰겠습니다,22.04.08.
579,"개운하고 순해요
프로폴리스가 있어서 더 잘 닦이는 느낌이네요",22.04.07.
580,좋아요. 애터미 치약만 사용해요,22.04.20.
581,좋아요 늘 쓰던거라 구매해요~,22.04.20.
582,유통기한도 길고 좋네요ㅎㅎ,22.04.20.
583,남편 아침식사 입니다ᆢ,22.04.20.
584,무난하게 좋아요 부모님이 암웨이 치약 좋아하셔서 대량구매했어요,22.04.20.
585,배송도빠르고저렴해요,22.04.20.
586,안텁텁하고 개운해요,22.04.20.
587,가격대비 좋은 제품입니다 꾸준히 사용하고 있습니다,22.04.20.
588,시원하고 좋아요 애터미 치약 자주 이용할 것같아요,22.04.20.
589,배송 빠르네요..가격도 저렴합니다.,22.04.20.
590,배송빨라요 빨라요 팔라요 빨라요,22.04.20.
591,애터미 치약 지인추천으로 사게 됐어요 청량감 좋네요,22.04.19.
592,맵지 않아서 좋아요 달달하면서 시원합니당,22.04.19.
593,항상쑤던거 여기가 젤 저렴합니다 조아요,22.04.19.
594,맛도 향도 만족함 입이 개운해서 좋아요,22.04.19.
595,항상 애용하는 제품입니다 좋아요,22.04.19.
596,애터미치약은 진리입니다,22.04.19.
597,gsndjfkfbdkmen,22.04.19.
598,늘 쓰는 제품여서 믿고 구매합니다,22.04.18.
599,"꾸준히 잘 쓰고 있습니다
좋아요~",22.04.18.
600,치약은 항상이것만 써요잘쓸께요,22.04.18.
601,항상잘쓰고있어요 아주조아요,22.04.18.
602,좋아요 자주이용중이에요,22.04.18.
603,처음써밨는댕 좋아용,22.04.18.
604,항상 사용하는거에요,22.04.18.
605,상쾌하니 좋습니다!!,22.04.18.
606,항상 쓰는 치약~~~,22.04.18.
607,좋아요계속 이치약만 사용할것같아요!,22.04.18.
608,늘쓰던거에요.늼 좋습니당♡♡,22.04.18.
609,늘 이 것 만 써 요,22.04.18.
610,애터미치약 사용할때 거품도 알맞게 나고 사용후 입안이 전체적으로 시원한 느낌이 나서 좋네요,22.04.17.
