,내용,날짜
1459,저렴한가격에 개수도많고 너무좋아요,21.10.19.
1460,죽염 내추럴프레쉬 허브 치약 160gx9개,21.10.19.
1461,사용전이지만 좋을것같아요,21.10.19.
1462,죽염치약 원하는 것 잘 구매하였습니다. 어르신이 꼭 죽염을 찾으시네요,21.10.19.
1463,만족합니다 잘산것같아요,21.10.19.
1464,매번쓰는거라 넘 좋아요,21.10.19.
1465,잘왓어요 향이좋아요,21.10.19.
1466,배송이 너무 느려요,21.10.19.
1467,죽염향좋아여,21.10.19.
1468,저렴하게 구입했습니다 감사드립니다,21.10.19.
1469,늘 사용하는치약입니다. 좋습니다.,21.10.19.
1470,만족합니다. 재구매 의사있습니다.,21.10.19.
1471,베이킹 소다 치약을 쓰고 있는데 가족들이 맵고 거품이 약해서 다른걸로 바꿔달래서 자주 애용하던 죽염으로 바꿨더니 바로 사용하네요..아직 쓰던거 많은데..24년까지라 맘에 들어요,21.10.18.
1472,다른치약에비해사용했을때입안이개운하고상쾌하네요.또허브가들어간제품이라은은한향이있네요,21.10.18.
1473,역시 배송빠르고 성능 확실할 것 같은 향이 죽이네요! 잘 쓰겠습니다.,21.10.18.
1474,가격 저렴하고 제품 좋네요. 안매워서 좋습니다.,21.10.18.
1475,죽염만 씀 다른거 쓰면 안닦은거같음?,21.10.18.
1476,재구매 했어요. 만족스럽습니다.,21.10.18.
1477,늘 사용중인 죽염치약이에요~(^^),21.10.18.
1478,"빠른배송, 착한가격, 좋아요.",21.10.18.
1479,즐겨 사용하는 치약이에요,21.10.18.
1480,가성비 좋고 만족합니다,21.10.18.
1481,잘받았습니다 잘쓸께요,21.10.18.
1482,좋아요 마니 파세요,21.10.18.
1483,"상품 잘 받았습니다..
가격대비 만족스런 상품입니다^^",21.10.18.
1484,빠른 배송 좋아요~ 세정력도 좋고 양치후 느낌 좋아요~,21.10.18.
1485,죽염치약이 깔끔하게 잘 닦여서 구매했습니다.할인해서 잘 구매했습니다.배송도 빠릅니다.,21.10.18.
1486,엄마 쓰시라고 시린이 구입해봤는데 괜찮아 하시는것 같아요치약이니 드라마틱한 효과를 바라지도 않았고 나빠지지 않은게 효과가 아닐런지..제가 써보니 일반 죽염치약보다 뭔가 찐한? 그런 느낌이에요 상쾌함이 오래가네요 ㅎㅎ 치약도 뭔가 더 찐득해서 더 꼼꼼히 닦게되고 더 행구게되네요 ㅎㅎ,21.10.17.
1487,치약은 항상 쓰니까 이렇게 특가 할인뜰때 쟁여놓울려고 구매했습니다죽염은 향도좋고 세정력도 좋아서 자주 이용하고있어요,21.10.17.
1488,"양치질 후 청량감이 느껴지는 제품 입니다.
저렴하게 구입했어요",21.10.17.
1489,치약을 새롭게 바꿨답니다향이 괜찮고 깔끔하네요,21.10.17.
1490,양치후에 향도 좋고 입안이 개운하니까 좋아요,21.10.17.
1491,포장도 잘되어왔고 양도 많아서 조으네요.,21.10.17.
1492,잘 사용하고 있어요. 거품이 잘 나네요.,21.10.17.
1493,아직 안 써봤는데 좋았으면 좋겠네요,21.10.17.
1494,배송빠르고 치약도 깔끔하니 좋아요,21.10.17.
1495,배송도 빠르고 치약향도좋아요,21.10.17.
1496,치약은 죽염이 좋은것 같아요,21.10.17.
1497,좋은가격에 구매했네요,21.10.17.
1498,배송이 빨라서 좋아요!,21.10.17.
1499,가성비,21.10.17.
1500,"향이 순하고
부담되지 않아 애용합니다
배송 빠릅니다",21.10.17.
1501,"입안이 개운하고
양치후 오래 향긋하고
좋아요",21.10.17.
1502,좋은제품 좋은가격 감사합니다,21.10.17.
1503,제품잘받았습니다. 잘쓰겠습니다.,21.10.17.
1504,조아요 조아요 조아요 조아요,21.10.17.
1505,"역쉬 치약은 죽염치약이죠!
거부감이없고 양치하구나면 상쾌함이 오래가니 넘좋은거같아요~~^^",21.10.16.
1506,용량많고 저렴하고 세정력 좋습니다.죽염이라서 더 좋구요.유통기한2024년까지 넉넉합니다,21.10.16.
1507,저렴한가격에 잘 구입했읍니다.,21.10.16.
1508,가격 저렴하고 배송도 빨라요,21.10.16.
1509,넉넉하니 오래 쓰겠어요,21.10.16.
1510,향이 좋고 잘 ？た㈎？,21.10.16.
1511,늘쓰던치약 잘쓸게요.,21.10.16.
1512,저렴하게 구입 좋아요,21.10.16.
1513,좋아요.만족합니다.,21.10.16.
1514,죽염치약으로 갈아탔어요 기존남은제품 놔두고 오늘부더 죽염치약 사용해보았어요 매우만족해요,21.10.16.
1515,가격대비 좋은제품입니다. 이가격에 이구성이면 제품구매 잘했습니다. 재구매 의사있음,21.10.16.
1516,색깔이 바뀌고 예전보다 소금맛이 조금 덜하네요~~,21.10.15.
1517,상품 맘에 들어요 가격도 저렴하고요,21.10.15.
1518,배송 빠르고 저렴해서 좋아요,21.10.15.
1519,상쾌하게 양치질 해요,21.10.15.
1520,신랑 추천으로 샀어요~ 아직 써보진 않았어요~^^;;,21.10.15.
1521,잘받았습니다!!^^ 빠른배송 감사합니다^^,21.10.15.
1522,죽염이라 믿고 시켰어요~짠맛은 덜하고 허브향이 있어 이닦기 좋네요~중국에서 만드는건 몰랐는데 이건 좀 아쉬워요~,21.10.14.
1523,죽염치약은 오래전써보고 괜찬은기억이나서 함사봤는데아직 사용전이라 ㅎㅎ,21.10.14.
1524,세정력도 좋고 가격도 착하고 배송도 빠르고 다 좋네요.,21.10.14.
1525,사용하던 제품인데 다 떨어져가서 재구매합니다.,21.10.14.
1526,입안에 상쾌함이 올라가서 저는 좋아요,21.10.14.
1527,저렴하게 구입해서 오래 쓰겠네요.,21.10.14.
1528,죽염이 좋대서 구매해봤어요,21.10.14.
1529,리뷰보고샀는데 좋길바래요!,21.10.14.
1530,포장도 꼼꼼하고 깔끔해요 ~,21.10.14.
1531,행사할때 쟁여두고 씁니다,21.10.14.
1532,죽염과 허브 향이 좋아요,21.10.14.
1533,저렴하게 구매했습니다,21.10.14.
1534,배송도 빠르고 좋아요,21.10.14.
1535,배송 빠르고 좋아요 ^^,21.10.14.
1536,아주좋습니다..........,21.10.14.
1537,재구매？어요,21.10.14.
1538,엄마가 주문해달라고 하셔서 주문했어요!,21.10.14.
1539,"감사합니다
저렴한가격에 만족합니다",21.10.14.
1540,가격은 저렴하고 ㆍ배달은 빠르게 도착했어요 ㆍ잘사용 하겠습니다 ㆍ감사합니다,21.10.14.
1541,배송도 빠르고 좋습니다! 잘 사용하겠습니다. 감사합니다!,21.10.14.
1542,저려미 저려미 좋아요,21.10.14.
1543,"아직써보진않았지만,좋을것같아요.이런좋은제품많이올려주세요.감사합니다.~",21.10.13.
1544,늘사용하던 치약입니다. 잘 닦이고 개운하고 오프라인 대비 가성비도 좋네요.,21.10.13.
1545,가격대비 용량도 많고 상쾌함이 좋아서 이제품 애용합니다 잘쓸게용~,21.10.13.
1546,여러제품 번갈아 쓰는데 기본에 충실한게 저한테 맞는거 같아서 이 제품 애용합니다 어떤건 달고 어떤건 맵고…이제품이 적당히 상쾌하고 좋네요 저는^^,21.10.13.
1547,4인 가족이라서 치약도 많이 사용하는데 저렴하게 여러개 구입했습니다 가격대비 만족합니다,21.10.13.
1548,죽염의 짠맛은 덜하고 허브성분이 있어서 그런가 상쾌함,21.10.13.
1549,가성비 좋게 만족한 제품을 구입했습니다,21.10.13.
1550,믿고 구매했습니다. 죽염 치약이라서요,21.10.13.
1551,저렴하게 샀어요~ 많이 싸놓고 삽니다^^ 칫솔 치약 아주 많이 쓰는 사람 있어서 세일 할때 많이 사둡니디~ 찝질하지않고 상쾌하고 화 아주 좋은 치약입니다^^,21.10.13.
1552,스마일배송으로 편리하게 구매했어요,21.10.13.
1553,가성비 굿이에요. 저렴하고 좋아요,21.10.13.
1554,꾸준하게 잘 이용하는 상품입니다,21.10.13.
1555,항상 사용하던 제품이라서 좋아요,21.10.13.
1556,상품과 배송 다 마음에 듭니다.,21.10.13.
1557,시원하고 좋네요. 추천합니다.,21.10.13.
1558,사용전이나 마음에 들기를,21.10.13.
1559,두번째구입 싸고좋아요,21.10.13.
1560,좋은 가격에 잘샀어여.,21.10.13.
1561,항상 쓰는 치약입니다,21.10.13.
1562,?최고예요~~~~,21.10.13.
1563,감사해요...,21.10.13.
1564,개운해요,21.10.13.
1565,좋아요~~좋아요~~,21.10.13.
1566,엘지 죽염치약 양도 많고 양치질하고 나면 개운한게 너무좋구요~충치예방에는 죽염치약이 최고죠!!다른거 다 써봐도 엘지 죽염치약만 한게 없더라구요마트에서 구매하다 딜떠서 저렴하게 구매햇어요^^요즘 치약이 양이 너무적어서 얼마 못가서 떨어지는데양이 많아서 한참 잘 쓰겟네요~자주 행사 해 주시고~많이 파세요^^,21.10.12.
1567,제조 공장이중국인지 모르고 구입했어요.다음엔 확인하고 구매하려고요.,21.10.12.
1568,"늘 사용하는 제품, 개운하고 맛이 좋아요",21.10.12.
1569,양이 많아서 오래 쓸수있어요,21.10.12.
1570,이상 없이 잘 받았습니다,21.10.12.
1571,양치하고나면시원해요,21.10.12.
1572,저렴하게 잘샀어요~~,21.10.12.
1573,치약이 상쾌해요~~,21.10.12.
1574,싸고 좋아요^^...,21.10.12.
1575,감사합니다. 잘 사용하겠습니다. 부자 되세요.....,21.10.12.
1576,너무좋아요 게운하고 잘닦이는 느낌 다음에도 구매하겠습니다,21.10.11.
1577,꾸준히 재주문하는 치약.이를 닦고나면 개운함이 오래가요,21.10.11.
1578,"포장도 꼼꼼하고요
배송도 빨라요
제품도 좋아요",21.10.11.
1579,늘 사용하는건데 가격 할인이 많이 되서 좋아요,21.10.11.
1580,상쾌하고 좋네요 lg치?이 젤 좋아요,21.10.11.
1581,좋아요. 오래 쓰고 있어요.,21.10.11.
1582,싸게 대량구매 했어여^^,21.10.11.
1583,잘 쓰겠습니다.,21.10.11.
1584,상쾌합니다,21.10.11.
1585,굿!세척력좋고 뒤끝 안남고 가성비 좋고 전 만족입니다.,21.10.11.
1586,저렴하게 구입해서 꾸준하게 사용하고 있어요~,21.10.11.
1587,좋아요 감사합니다 재구매하겠습니다,21.10.11.
1588,배송빨라요 배송빨라요,21.10.11.
1589,치약의 향과 사용 후 개운함이 느껴져 만족합니다,21.10.10.
1590,"정말 죽염치약짱
사용한지10년 넘어도그냥그대로",21.10.10.
1591,저렴한 가격으로 구입해서 마음에 들어요,21.10.10.
1592,저렴한 가격으로 구매해서 마음에 들어요,21.10.10.
1593,저렴한 가격으로 구매해서 좋아요,21.10.10.
1594,입안이 상쾌해요. 감사합니다,21.10.10.
1595,"좋아요
애용하는 제품입니다",21.10.10.
1596,배송 빠르고 잘 구매했어요,21.10.10.
1597,저렴 이정도면 1년 쓰겠넝,21.10.10.
1598,제품만족합니다.좋아요.,21.10.10.
1599,파손없이 잘 받았습니다,21.10.10.
1600,상쾌하고 싸고 좋아요.,21.10.10.
1601,"전에 사용할 때 개운한 느낌이 생각나서 구매했고, 가성비가 좋음.",21.10.09.
1602,너무 좋아요 가성비 죽염 항상 잘 쓰고 있습니다!,21.10.09.
1603,죽염치약으로 양치하니까 넘 상쾌해요 좋아요~~,21.10.09.
1604,시원하고 좋아요 이빨을 닦고나서 상쾌해요,21.10.09.
1605,가격과 품질 양도 많아서 아주 좋았습니다,21.10.09.
1606,향이 저한테는 약간 거부감이 있네요,21.10.09.
1607,향이 입안에 은은하게 남고 개운해요,21.10.09.
1608,치약에 피부타입이 먼상관인가요.,21.10.09.
1609,싸고조은듯요 ㅎㅎ 그냥저냥,21.10.09.
1610,저렴하게 구매 잘 했어요,21.10.09.
1611,많이 짜지 않고 개운해요,21.10.09.
1612,개운하지 않아요ㅠㅠ,21.10.09.
1613,배송은 엄청 느려요,21.10.09.
1614,좋은제품 많이 파셍,21.10.09.
1615,좋아요 좋아요 좋아요,21.10.09.
1616,가격 저렴하고 사용후 효과도 좋아서 재구매 하였습니다,21.10.08.
1617,시원해서 항상 사용하는 제품이에요 ^^,21.10.08.
1618,입안이 개운해요 저렴하게 구입했어요,21.10.08.
1619,"잘 받았습니다 !
수고 많으셨어요 !",21.10.08.
1620,운해요~~조아요 다시 찾앗어요,21.10.08.
1621,너무 좋아요 빠른배송 굿,21.10.08.
1622,좋아요. 무난함. 상쾌함.,21.10.08.
1623,깔끔한 느낌이 좋습니다,21.10.08.
1624,"다른 치약 쓰다가 오랫만에 죽염치약 주문
예전에 죽염처럼 좋을거라 기대되네요",21.10.08.
1625,배송 빠르고 제품도 문제없이 잘 받았습니다한동안 치약 살일은 없겠네요 ㅎㅎ많이 파세요~,21.10.08.
1626,"잇몸에 좋은거 같아요
입안 개운하고 좋아요",21.10.08.
1627,배송이 빠르네요. 잘 쓰겠습니다.,21.10.08.
1628,상풍이 타 마트에비해 너무 저렴하고 이 제품을 오래 동안 사용중인데 이를 닦고나면 게운하고 특히 저는 지금까지 치석제거를 해본일이 없는데 구강검사를 해보면 치석이 없어서 스케일링을 안해도 된다고 해요 이정도로 재품의 품질도 뛰어나다고 믿고있어요,21.10.07.
1629,메이드인차이나라서 가성비는 짱이네요.무난하게 쓸 수 있는 치약입니다.,21.10.07.
1630,계속쓰는제품이에요. 이번엔 부모님께도 사드렸네요.,21.10.07.
1631,배송빠르게 왔어요.상품사용 잘할게요. 많이 파세요,21.10.07.
1632,"박스가 다 찌그러져서왔어요;
상품에 이상은 없겠죠?",21.10.07.
1633,향도 괜찮고 입안이 개운한 느낌이 좋습니다,21.10.07.
1634,허브향이 이와 잇몸을 상쾌하게 해 주어요.,21.10.07.
1635,가격싸고 용량 많고 품질 만족해요,21.10.07.
1636,"가성비 좋아요
늘 쓰는 제품입니다",21.10.07.
1637,빠른배송 집앞까지 감사드려요,21.10.07.
1638,치약 잘 받았습니다 잘 쓸께요,21.10.07.
1639,항상 쓰던거라 믿고 씁니다,21.10.07.
1640,넉넉한 용량이라 좋아요,21.10.07.
1641,감사합니다 번창하세요,21.10.07.
1642,가격 대비 만족합니다.,21.10.07.
1643,배송빠르고 개운해요!,21.10.07.
1644,"품질, 가격 굿 입니다",21.10.07.
1645,저렴하고 개운합니다,21.10.07.
1646,한동안 잘쓰겠네요,21.10.07.
1647,"개운하게 잘 사용하게 되는 치약입니다. 온
가족이 좋다고ㅜ하네요",21.10.07.
1648,싸고 좋아요 좋아요,21.10.07.
1649,"마트보다저렴하게잘산듯합니당~~
향도괜찮고온가족이쓸수있는치약이라서
좋으네요~~",21.10.06.
1650,항상 사용하고있어요 저렴한가격에 기분좋은구매했네요 다쓰고 할께요,21.10.06.
1651,매번 구입함 가족들이 쑤기에 부담없고 부드러움 향기도 좋음,21.10.06.
1652,"대형마트에도 없어서 온라인으로 샀어요.
상쾌하고 좋네요~~",21.10.06.
1653,가성비 좋은 치약 입니다 온 가족 잘 사용하고 있어요,21.10.06.
1654,최저가로 구입한거 같아요앞으로 계속 구매 할게요,21.10.06.
1655,항상애용 가족들쑤기에 부담없고 여기가제일저렴,21.10.06.
1656,가격 너무 싸네요~ 죽염이라 품질은 좋고요~,21.10.06.
1657,죽염처음써보는데 깔끔하고 개운하네요,21.10.06.
1658,싸게 잘 샀어요. 무난하게 쓰기 좋아요.,21.10.06.
1659,잘사용합니다 저렴하게 구매해서요,21.10.06.
1660,입속 깔끔하고 허브향 나서 좋아요.,21.10.06.
1661,죽염치약 임몸에 좋은거 아시죠.,21.10.06.
1662,항상 쓰던거에요! 잘 쓰고있어요,21.10.06.
1663,사용하고나면 향이 좋아요,21.10.06.
1664,싸고 양도 많아 좋아요,21.10.06.
1665,빠른배송에감사드려요,21.10.06.
1666,감사합니다.잘쓸께요,21.10.06.
1667,좋아요~~잘쓸게요~~,21.10.06.
1668,좋아요~~~~~~~,21.10.06.
1669,깔끔하고 허브향이라서 개운하고 좋습니다.,21.10.06.
1670,스마일배송으로 합쳐서 오니 저렴하고 배송도 빠름 죽염인데 짜지도 않고 괜찮음,21.10.06.
1671,잘 받았습니다 잘 받았습니다,21.10.06.
1672,"남편이 원해서 사는 제품 입니다.
하지만 우리가족 모두 좋아하네요~",21.10.05.
1673,쓰던제품인데?세일해서 착한가격에 샀어요,21.10.05.
1674,저렴하게잘구입하였네요~잘쓰겠습니다~^^,21.10.05.
1675,늘 사용하는 제품입니다 입안이 상쾌해요,21.10.05.
1676,포장 꼼꼼하게 보내주셨네요 싸게 구매,21.10.05.
1677,"쟁겨놓고쓰고있어요
배송빨라요
좋아요",21.10.05.
1678,강하지않아서 좋아요. 감사합니다.,21.10.05.
1679,개운하니 좋아서 구매하였습니다.,21.10.05.
1680,늘쓰던 브랜드라 만족합니다,21.10.05.
1681,늘 쓰던거라 잘쓰고 있어요,21.10.05.
1682,향도 좋고 세정력도 좋아요,21.10.05.
1683,너무 빠른배송 만족합니다.,21.10.05.
1684,매우 만족되는 제품입니다,21.10.05.
1685,"배송 빠름
설명과 같음",21.10.05.
1686,입안이 상쾌해요~~,21.10.05.
1687,ㅛ햐허튜포햐,21.10.05.
1688,배송이 정말 빠르네요,21.10.05.
1689,상품평과 긴 유통기한 빠른 배송 친절한 배송기사님까지 만족해요,21.10.05.
1690,감사합니다 사랑합니다,21.10.05.
1691,굿~~,21.10.05.
1692,가격 대비 양도 많고 양치후 입안도 개운해 상쾌한 기분이 들어 참 좋습니다~,21.10.04.
1693,짜지않을까 했는데 그렇지 않고 부드럽고 향도 괜찮고 좋아요,21.10.04.
1694,별로.. 제취향은 아니에요얼른 다쓰고 다른거로 바꾸고싶어요,21.10.04.
1695,그냥쓰던거라 저렴한가격에 포장도 잘돼있고 만족해요,21.10.04.
1696,"계속 구매해 쓰고 있는데
저렴한 가격에 아주 좋습니다",21.10.04.
1697,입안이 시원해요 재구매했어요^^,21.10.04.
1698,가격 대비 품질 좋아요.,21.10.04.
1699,항상 쓰는제품 좋아요,21.10.04.
1700,가성비가 정말 좋아요,21.10.04.
1701,빠르고 좋아요,21.10.04.
1702,스마일배송으로 빠르게 잘받았어요~~,21.10.03.
1703,저렴한 가격에 우수한 제품입니다.,21.10.03.
1704,"개운하고 좋아요
계속쓰고있어요",21.10.03.
1705,"잘도착했고, 상쾌해요 느낌이",21.10.03.
1706,죽염치약을 자주 애용합니다.,21.10.03.
1707,개운하고 상쾌하니 좋습니다,21.10.03.
1708,향이 강하지않아요,21.10.03.
1709,개운하고 좋아요,21.10.03.
1710,가격너무 저렴하게 구매？E어요 잘닦이고 만족스럽습니딘. 배송굿,21.10.02.
1711,치약은 죽염이네요!! 상쾌하고 오래전부터 쓰던 제품이라 다시 써도 너무 만족스럽네요!!,21.10.02.
1712,한동안 치약 걱정없이 잘 쓸 수 있어 좋아요,21.10.02.
1713,개운하고 짠맛 마니안나고 가격착해 조아요,21.10.02.
1714,배송빠르고 저렴하게 구매해서 만족합니다,21.10.02.
1715,양치질 자주하는 습관을 키웁시다.,21.10.02.
1716,솨~솨~ 시원한맛이 일품인 치약,21.10.02.
1717,스마일배송으로 싸게잘삿어욤,21.10.02.
1718,식구 모두와 나눠 씁니다,21.10.02.
1719,저렴한가격에 잘샀어요,21.10.02.
1720,가성비갑 구성입니다,21.10.02.
1721,개운함이 좋네요,21.10.02.
1722,죽염치약을 싸게 살 수 있어서 좋습니다 다음에도 싸게 파세요,21.10.02.
1723,"빠른 배송
감사합니다",21.10.02.
1724,맛있습니다 빨라요 맛있습니다 빨라요 맛있습니다 빨라요,21.10.02.
1725,이가 시려서 이걸로 갈아탓는데아주 만족하며 사용중,21.10.01.
1726,개운한 느낌이 살짝 덜한 그래도 잘 사용하고있어요,21.10.01.
1727,"허브향과 맛으로 깨운합니다
재구매 의사 있어요",21.10.01.
1728,배송 깨끗하게 오고 상품도 괜찮은거 같아요~~,21.10.01.
1729,항상 사용하는 제품 저렴하게 구매했습니다~,21.10.01.
1730,가격도 착하고 배송도 빠르고 만족합니다,21.10.01.
1731,가격이 저렴하고 제품 문제없습니다,21.10.01.
1732,흩어져있는 가족들 나눠서 사용,21.10.01.
1733,"싸고 좋아요
수량도 넉넉해요",21.10.01.
1734,양치하면 개운하고 좋네요,21.10.01.
1735,치약 깔끔하고 좋습니다.,21.10.01.
1736,항상 쓰는제품 좋아요!,21.10.01.
1737,가격도 제품 좋아요.,21.10.01.
1738,좋아요 맘에들어요,21.10.01.
1739,시원하고 좋아요~쿠폰 사용하고 싸게 주문했어요명절 끼어있어서 16일 주문했는데23일에 받았어요배송늦었던 건 명절이라서 그럴꺼라고 알고 주문했어요,21.10.01.
1740,"애들이 이것만 쓰려고해서 30개 샀는데...
언제다쓰지? ㅎㅎ
저렴히 잘 샀ㅇ습니다.",21.10.01.
1741,배송 빠릅니다. 유통기한 길어요 상품 상자가 좀 눅눅한 거 말곤 다 좋네요 감사합니다.,21.10.01.
1742,마트에서 구매할때보다 가격이 너무착하네요. 세정력도 좋고 닦고나면 입안이 상쾌해서 좋아요~~,21.09.30.
1743,"저렴하게구매하게되어서너무나좋아요
좋은상품싸게판매해주셔서감사합니다",21.09.30.
1744,휘레쉬 알파치약 가볍게 사용하기 좋아요,21.09.30.
1745,가격싸게 쿠폰으로 잘 샀어요,21.09.30.
1746,조아요 이벤트로신청ㅋ,21.09.30.
1747,잘 사용하고 있습니다,21.09.30.
1748,할인할때 저렴하게 구매했습니다양치 후 상쾌하고 개운해서 재구매 했습니다배송 빠르고 유통기한 긴 상품으로 안전하게 받았습니다떨어지기 전에 또 재구매 하려구요,21.09.30.
1749,좋아요 저렴하게 너무 잘 샀어요!!죽염 치약 좋아해서 구매햇어요,21.09.30.
1750,좋아요배송이빠르네요,21.09.30.
1751,"죽염 소금으로 양치도 하고, 죽염치약도 써봤는데, 이 치약도 괜찮은 것 같아요9개 샀는데 후회없어요리얼 죽염소금만으로 양치한 것 처럼 치아가 굉장히 윤이 생기고 맨들맨들 코팅되는 느낌입니다.향도 개운하고 양치후에 깔끔하고 개운해요잇몸에도 좋은것 같은 느낌적인 느낌..이 들고 ..다 쓰면 재구매해서 한번 더 쓰려구요",21.09.29.
1752,향도무난해서 쓰는데 거부감없이 잘쓰고있어요 추천합니다 ㅎㅎ,21.09.29.
1753,저렴한 가격으로 구매했네요. 민트향이 강할까 걱정했는데.,21.09.29.
1754,향도 맛도 좋아 양치하면 기분도 상쾌해져서 좋네요,21.09.29.
1755,이 가격에 이 용량이라니 ㅠㅠ 다이소보다 싸다!,21.09.29.
1756,쿠폰 받아서 싸고 배송 빠르고 매우 좋아용 ㅋ,21.09.29.
1757,죽염치약 좋아요.묶음 배송으로 잘 샀았어요.,21.09.29.
1758,입안이 개운하고좋네요 재구매 의사 있어요,21.09.29.
1759,"죽염치약, 옛날부터 사용해온 상품입니다.^^",21.09.29.
1760,죽염 치약은 느낌이 다르네요,21.09.29.
1761,최고의 치약 개운하네요,21.09.29.
1762,좋아요 잘 쓰셌습니다~,21.09.29.
1763,감사합니다.잘 샀네요.,21.09.29.
1764,향이 좋고 개운해요,21.09.29.
1765,좋습니다,21.09.29.
1766,아이들이 늘 쓰는 치약입니다. 싸서 염려는 되지만 부담스럽지 않아서 잘 쓰는 듯 합니다. 잘 쓰겠습니다.^^,21.09.29.
1767,치약 좋아요짜지않고 시원해 아주 만족합니다 ㅋ 감사합니다,21.09.29.
1768,배송도 빠르고 포장상태도 좋고 괜찮은것 같아요,21.09.29.
1769,잘받았습니다 잘받았습니다,21.09.29.
1770,배송 빠르게 받았고요. 박스로 안전하게 포장되어 와서 파손된 부분 없이 잘 받았습니다. 여러 치약을 써봤는데요. 가격도 저렴하고 가장 상쾌함이 있는 치약이어서 꾸준히 사용하고 있습니다. 솔직히 특별한 효능이 있는지는 잘 모르겠으나 개인적으로 상쾌함이 오래 지속되는지와 악취제거가 잘 되는지 여부로 판단을 하는데 그 부분에 있어선 써본 치약중에 제일 효과가 있는듯해요. 용량도 커서 오래 쓰고 좋습니다.,21.09.28.
1771,죽염허브~ 고중량에 깔끔한느낌이라 좋아요. 가격인하로 구입했고 필수품 쟁였어요.,21.09.28.
1772,"자주 사는게 귀찮아 3개×3묶음
가격 좋고,쓰기 편해서 미리 준비했어요.
배송 엄청 빨라서 더 좋았어요~",21.09.28.
1773,동섕이 쓰고 있어서 한번 구매해봤어요 입안도 개운하고 가격대비 용량도 많고 만족합니다.다쓰고 또 구매할께요~~,21.09.28.
1774,울 시어머님이 강력추천한 죽염치약 이에요.정말 좋네요.,21.09.28.
1775,치약이 좀 무른편이긴 한데 개운하고 좋아요,21.09.28.
1776,계속 구입하는 상품입니다. 가격도 저렴하고 무난하게 사용하기 좋습니다,21.09.28.
1777,배송이 빠르고 좋습니다.,21.09.28.
1778,가성비가 아주 좋습니다.,21.09.28.
1779,시원하고 향도 좋아요,21.09.28.
1780,빨리 왔어요 좋아요,21.09.28.
1781,최고최고. 계속 이것만 쓸려구요. 비싼치약보다 훨씬 좋아요,21.09.28.
1782,대량으로 구매하여 가장 저렴하게 구매,21.09.28.
1783,"잘 받았습니다.
감사합니다.",21.09.28.
1784,좋습니다. 다쓰면 재구매의사 있습니다.,21.09.28.
1785,옥션구매 만족합니다. 신속합니다.,21.09.28.
1786,감사합니다 너무너무 좋습니다 잘 쓰겠습니다,21.09.28.
1787,"향이 좋고, 입 안의 이물질들을 잘 제거할 수 있게끔 적당히 거품이 잘 나고, 양이 많습니다.",21.09.27.
1788,가끔씩 사용한제품이라 구매함 향이 강하지않고 개운한 뒷맛이 입안에 오래남아 상큼함을 준다 대량구매라 오래도록 잘사용할것같다,21.09.27.
1789,"오랜만에 죽염을 써볼까 했는데 스마일배송에 딱 좋은 상품구성이 있었습니다.
다른 상품들과 따로 배달 되었네요
잘 쓰겠습니다.",21.09.27.
1790,배송도 빠르고 가격도 착하고 품질 굿 만족합니다,21.09.27.
1791,"죽염허브치약만써요~
유효기간도 넉넉해요",21.09.27.
1792,잘쓰고있어요 아이도 같이 써서 좋아요,21.09.27.
1793,역쉬 죽염치약은 입속을 개운하게 ~~,21.09.27.
1794,배송도 빠르고 제품도 맘에드네여,21.09.27.
1795,"빠른배송
죽염치약
좋아요~",21.09.27.
1796,"4번째 재구매
사용감 좋음",21.09.27.
1797,개운해서 재구매합니다,21.09.27.
1798,빠른배송 가성비좋아요,21.09.27.
1799,항상 잘 쓰고 있습니다,21.09.27.
1800,좋아요 ~~~~~~~~,21.09.27.
1801,좋네요 ~~~~,21.09.27.
1802,간편하게 주문하고 저렴하고 좋네요.잘받았습니다,21.09.27.
1803,사용후 상쾌한 느낌 만 나서 늘 사용하는 제품 입니다,21.09.27.
1804,좋은 상품 잘 받았습니다.~ 감사합니다.,21.09.27.
1805,기다리다 마트서 하나 사서 쓰긴했지먼 추석연휴로인해서 그런것같아요잘받았어요개운하구 나쁘지 않아요~~,21.09.26.
1806,"싸고 좋네요
애들은 특유의 향을 싫어하지만ㅇᆢㄷ",21.09.26.
1807,아들 자취하는데 보냈습니다.가？┫類？ 좋네요.,21.09.26.
1808,배송빠르고 저렴하게 잘샀어요~~~~~~~~~~~~~~~~~~~~,21.09.26.
1809,늘 쓰는 제품입니다. 개운해요.,21.09.26.
1810,좋은제품 잘 잗았습니다...,21.09.26.
1811,치약 잘 구매했어요~!!,21.09.26.
1812,좋은 상품 잘 받았습니다.감사합니다.,21.09.26.
1813,좋아요좋아요짱좋아요,21.09.26.
1814,항상 우리 가족 치약은 이게 갑이죠 개운함 그 자체가성비 굿,21.09.25.
1815,생각보다 개운해서 계속 쓰게 될 것 같네요 ㅋㅋ좋아요~,21.09.25.
1816,애들도 잘 닦아요 맵지 않고 개운한 느낌이 너무 좋네요,21.09.25.
1817,너무 싸게 잘샀어요 계속 쓰던거라 잘 구매했네요.,21.09.25.
1818,계속사용하는것이라좋습니다,21.09.25.
1819,믿고 구매합니다.좋아요,21.09.25.
1820,항상쓰는치약 좋아요.,21.09.25.
1821,저렴하게 잘 삿어요,21.09.25.
1822,감사합니다...,21.09.25.
